Price,Close,High,Low,Open,Volume
Ticker,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS
Date,,,,,
2019-07-02,795.4330444335938,795.4410065319389,795.0830519520678,795.4330444335938,0
2019-07-03,795.4330444335938,795.4410065319389,795.273948114831,795.4330444335938,0
2019-07-04,795.4330444335938,795.4410065319389,795.4250823352486,795.4330444335938,0
2019-07-05,795.4330444335938,795.4410065319389,795.4250823352486,795.4330444335938,0
2019-07-08,795.4330444335938,795.4410065319389,795.4250823352486,795.4330444335938,0
2019-07-09,795.4330444335938,795.4410065319389,795.1148517960683,795.4250823352486,0
2019-07-10,795.4330444335938,795.4410065319389,795.3535205489025,795.4410065319389,0
2019-07-11,795.4252319335938,795.441156133279,795.1945737851042,795.4331940334364,0
2019-07-12,795.4252319335938,795.441156133279,795.3536701337888,795.3536701337888,0
2019-07-15,795.4330444335938,795.4410065319389,795.3853203929029,795.4330444335938,0
2019-07-16,795.4252319335938,795.441156133279,794.7570952382637,795.4252319335938,0
2019-07-17,795.4330444335938,795.4410065319389,795.273948114831,795.4250823352486,0
2019-07-18,795.4330444335938,795.4410065319389,795.4250823352486,795.4330444335938,0
2019-07-19,795.4330444335938,795.4410065319389,795.4250823352486,795.4330444335938,0
2019-07-22,795.4252319335938,795.441156133279,794.8206949382261,795.4331940334364,0
2019-07-23,795.4330444335938,795.4410065319389,795.3932824912481,795.4250823352486,0
2019-07-24,795.4330444335938,795.4410065319389,794.8921557893045,794.8921557893045,0
2019-07-25,795.4330444335938,795.4410065319389,794.8921557893045,794.8921557893045,0
2019-07-26,795.4330444335938,795.4410065319389,795.1387380911037,795.4330444335938,0
2019-07-29,795.4330444335938,795.4410065319389,794.8921557893045,795.4330444335938,0
2019-07-30,795.4330444335938,795.4410065319389,795.4250823352486,795.4330444335938,0
2019-07-31,797.8535766601562,797.8615629874616,797.3110420716814,797.3110420716814,0
2019-08-01,797.8535766601562,797.8615629874616,797.3190283989869,797.8535766601562,0
2019-08-02,797.8535766601562,797.8615629874616,797.33495235648,797.8455903328507,0
2019-08-05,797.845458984375,797.8614316363563,797.5342844533976,797.8534453103656,0
2019-08-06,797.8535766601562,797.8615629874616,797.8057073934414,797.8535766601562,0
2019-08-07,797.861328125,799.8878580822148,797.4544151291454,797.8453554750909,0
2019-08-08,797.8535766601562,798.6514302368164,797.3908079505004,797.8535766601562,0
2019-08-09,797.8773803710938,805.8319556077784,797.0555679724462,797.85342139384,0
2019-08-13,797.8535766601562,797.8615629874616,796.0584061126708,797.8455903328507,0
2019-08-14,797.8535766601562,797.8615629874616,797.8057073934414,797.8455903328507,0
2019-08-16,797.8535766601562,797.8615629874616,797.4945328112356,797.4945328112356,0
2019-08-19,797.8535766601562,797.8615629874616,797.7738107813373,797.8535766601562,0
2019-08-20,797.8535766601562,797.8615629874616,797.534415750645,797.8057073934414,0
2019-08-21,797.845458984375,797.8614316363563,794.9013778232953,794.9013778232953,0
2019-08-22,797.8535766601562,797.8615629874616,797.4945328112356,797.4945328112356,0
2019-08-23,797.845458984375,797.8614316363563,797.8215487035127,797.845458984375,0
2019-08-26,797.845458984375,797.8614316363563,797.6140990161945,797.8534453103656,0
2019-08-27,797.845458984375,797.8614316363563,797.845458984375,797.8534453103656,0
